resultId,raceId,driverId,constructorId,number,grid,driver_championship_standings,positionText,race_position_order,driver_season_points,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,time_y,driverStandingsId,constructor_season_points,constructor_championship_standings,driver_season_wins,constructorStandingsId,points,race_finish_position,constructor_season_wins,code,surname,constructorRef
23782.0,989,20.0,6.0,5,3.0,1,1,1.0,25.0,58.0,1:29:33.283,5373283,53,4,1:26.469,220.782,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68609.0,25.0,1.0,1.0,26933.0,40.0,1.0,1.0,VET,Vettel,ferrari
23783.0,989,1.0,131.0,44,1.0,2,2,2.0,18.0,58.0,+5.036,5378319,50,3,1:26.444,220.845,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68610.0,18.0,2.0,0.0,26934.0,22.0,2.0,0.0,HAM,Hamilton,mercedes
23784.0,989,8.0,6.0,7,2.0,3,3,3.0,15.0,58.0,+6.309,5379592,57,2,1:26.373,221.027,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68611.0,15.0,3.0,0.0,26933.0,40.0,1.0,1.0,RAI,Räikkönen,ferrari
23785.0,989,817.0,9.0,3,8.0,4,4,4.0,12.0,58.0,+7.069,5380352,54,1,1:25.945,222.128,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68612.0,12.0,4.0,0.0,26935.0,20.0,3.0,0.0,RIC,Ricciardo,red_bull
23786.0,989,4.0,1.0,14,10.0,5,5,5.0,10.0,58.0,+27.886,5401169,57,7,1:26.978,219.489,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68613.0,10.0,5.0,0.0,26936.0,12.0,4.0,0.0,ALO,Alonso,mclaren
23787.0,989,830.0,9.0,33,4.0,6,6,6.0,8.0,58.0,+28.945,5402228,54,5,1:26.880,219.737,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68614.0,8.0,6.0,0.0,26935.0,20.0,3.0,0.0,VER,Verstappen,red_bull
23788.0,989,807.0,4.0,27,7.0,7,7,7.0,6.0,58.0,+32.671,5405954,57,9,1:27.081,219.230,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68615.0,6.0,7.0,0.0,26937.0,7.0,5.0,0.0,HUL,Hülkenberg,renault
23789.0,989,822.0,131.0,77,15.0,8,8,8.0,4.0,58.0,+34.339,5407622,54,8,1:27.019,219.386,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68616.0,4.0,8.0,0.0,26934.0,22.0,2.0,0.0,BOT,Bottas,mercedes
23790.0,989,838.0,1.0,2,11.0,9,9,9.0,2.0,58.0,+34.921,5408204,57,6,1:26.958,219.540,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68617.0,2.0,9.0,0.0,26936.0,12.0,4.0,0.0,VAN,Vandoorne,mclaren
23791.0,989,832.0,4.0,55,9.0,10,10,10.0,1.0,58.0,+45.722,5419005,51,12,1:27.944,217.079,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68618.0,1.0,10.0,0.0,26937.0,7.0,5.0,0.0,SAI,Sainz,renault
23792.0,989,815.0,10.0,11,12.0,11,11,11.0,0.0,58.0,+46.817,5420100,51,11,1:27.633,217.849,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68619.0,0.0,11.0,0.0,26938.0,0.0,6.0,0.0,PER,Pérez,force_india
23793.0,989,839.0,10.0,31,14.0,12,12,12.0,0.0,58.0,+1:00.278,5433561,57,10,1:27.600,217.931,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68620.0,0.0,12.0,0.0,26938.0,0.0,6.0,0.0,OCO,Ocon,force_india
23794.0,989,844.0,15.0,16,18.0,13,13,13.0,0.0,58.0,+1:15.759,5449042,56,15,1:28.759,215.085,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68621.0,0.0,13.0,0.0,26939.0,0.0,7.0,0.0,LEC,Leclerc,sauber
23795.0,989,840.0,3.0,18,13.0,14,14,14.0,0.0,58.0,+1:18.288,5451571,55,14,1:28.511,215.688,1.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68622.0,0.0,14.0,0.0,26940.0,0.0,8.0,0.0,STR,Stroll,williams
23796.0,989,843.0,5.0,28,16.0,15,15,15.0,0.0,57.0,\N,\N,57,13,1:28.176,216.507,11.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68623.0,0.0,15.0,0.0,26941.0,0.0,9.0,0.0,HAR,Hartley,toro_rosso
23797.0,989,154.0,210.0,8,6.0,\N,R,16.0,0.0,24.0,\N,\N,23,16,1:28.805,214.974,36.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68624.0,0.0,16.0,0.0,26942.0,0.0,10.0,0.0,GRO,Grosjean,haas
23798.0,989,825.0,210.0,20,5.0,\N,R,17.0,0.0,22.0,\N,\N,21,17,1:29.534,213.224,36.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68625.0,0.0,17.0,0.0,26942.0,0.0,10.0,0.0,MAG,Magnussen,haas
23799.0,989,842.0,5.0,10,20.0,\N,R,18.0,0.0,13.0,\N,\N,13,18,1:30.649,210.601,5.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68626.0,0.0,18.0,0.0,26941.0,0.0,9.0,0.0,GAS,Gasly,toro_rosso
23800.0,989,828.0,15.0,9,17.0,\N,R,19.0,0.0,5.0,\N,\N,4,19,1:32.210,207.036,38.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68627.0,0.0,19.0,0.0,26939.0,0.0,7.0,0.0,ERI,Ericsson,sauber
23801.0,989,845.0,3.0,35,19.0,\N,R,20.0,0.0,4.0,\N,\N,3,20,1:32.573,206.224,23.0,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,68628.0,0.0,20.0,0.0,26940.0,0.0,8.0,0.0,SIR,Sirotkin,williams
23802.0,990,20.0,6.0,5,1.0,1,1,1.0,25.0,57.0,1:32:01.940,5521940,21,7,1:34.453,206.274,1.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68689.0,50.0,1.0,2.0,26973.0,65.0,1.0,2.0,VET,Vettel,ferrari
23803.0,990,822.0,131.0,77,3.0,2,2,2.0,18.0,57.0,+0.699,5522639,22,1,1:33.740,207.842,1.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68696.0,22.0,3.0,0.0,26974.0,55.0,2.0,0.0,BOT,Bottas,mercedes
23804.0,990,1.0,131.0,44,9.0,3,3,3.0,15.0,57.0,+6.512,5528452,51,2,1:33.953,207.371,1.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68690.0,33.0,2.0,0.0,26974.0,55.0,2.0,0.0,HAM,Hamilton,mercedes
23805.0,990,842.0,5.0,10,5.0,4,4,4.0,12.0,57.0,+1:02.234,5584174,46,11,1:34.863,205.382,1.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68706.0,12.0,7.0,0.0,26981.0,12.0,6.0,0.0,GAS,Gasly,toro_rosso
23806.0,990,825.0,210.0,20,6.0,5,5,5.0,10.0,57.0,+1:15.046,5596986,29,5,1:34.327,206.549,1.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68705.0,10.0,9.0,0.0,26982.0,10.0,7.0,0.0,MAG,Magnussen,haas
23807.0,990,807.0,4.0,27,7.0,6,6,6.0,8.0,57.0,+1:39.024,5620964,50,9,1:34.667,205.807,1.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68695.0,14.0,6.0,0.0,26977.0,15.0,5.0,0.0,HUL,Hülkenberg,renault
23808.0,990,4.0,1.0,14,13.0,7,7,7.0,6.0,56.0,\N,\N,47,4,1:34.168,206.898,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68693.0,16.0,4.0,0.0,26976.0,22.0,3.0,0.0,ALO,Alonso,mclaren
23809.0,990,838.0,1.0,2,14.0,8,8,8.0,4.0,56.0,\N,\N,30,16,1:35.131,204.803,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68697.0,6.0,11.0,0.0,26976.0,22.0,3.0,0.0,VAN,Vandoorne,mclaren
23810.0,990,828.0,15.0,9,17.0,9,9,9.0,2.0,56.0,\N,\N,26,15,1:35.093,204.885,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68707.0,2.0,12.0,0.0,26979.0,2.0,8.0,0.0,ERI,Ericsson,sauber
23811.0,990,839.0,10.0,31,8.0,10,10,10.0,1.0,56.0,\N,\N,38,12,1:35.043,204.993,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68700.0,1.0,14.0,0.0,26978.0,1.0,9.0,0.0,OCO,Ocon,force_india
23812.0,990,832.0,4.0,55,10.0,11,11,11.0,0.0,56.0,\N,\N,35,18,1:35.535,203.937,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68698.0,1.0,13.0,0.0,26977.0,15.0,5.0,0.0,SAI,Sainz,renault
23813.0,990,844.0,15.0,16,19.0,12,12,12.0,0.0,56.0,\N,\N,35,14,1:35.075,204.924,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68701.0,0.0,16.0,0.0,26979.0,2.0,8.0,0.0,LEC,Leclerc,sauber
23814.0,990,154.0,210.0,8,16.0,13,13,13.0,0.0,56.0,\N,\N,44,10,1:34.689,205.759,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68704.0,0.0,17.0,0.0,26982.0,10.0,7.0,0.0,GRO,Grosjean,haas
23815.0,990,840.0,3.0,18,20.0,14,14,14.0,0.0,56.0,\N,\N,40,13,1:35.058,204.961,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68702.0,0.0,18.0,0.0,26980.0,0.0,10.0,0.0,STR,Stroll,williams
23816.0,990,845.0,3.0,35,18.0,15,15,15.0,0.0,56.0,\N,\N,47,3,1:34.053,207.151,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68708.0,0.0,20.0,0.0,26980.0,0.0,10.0,0.0,SIR,Sirotkin,williams
23817.0,990,815.0,10.0,11,12.0,16,16,16.0,0.0,56.0,\N,\N,32,17,1:35.266,204.513,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68699.0,0.0,15.0,0.0,26978.0,1.0,9.0,0.0,PER,Pérez,force_india
23818.0,990,843.0,5.0,28,11.0,17,17,17.0,0.0,56.0,\N,\N,42,8,1:34.563,206.034,11.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68703.0,0.0,19.0,0.0,26981.0,12.0,6.0,0.0,HAR,Hartley,toro_rosso
23819.0,990,8.0,6.0,7,2.0,\N,R,18.0,0.0,35.0,\N,\N,22,6,1:34.337,206.527,36.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68691.0,15.0,5.0,0.0,26973.0,65.0,1.0,2.0,RAI,Räikkönen,ferrari
23820.0,990,830.0,9.0,33,15.0,\N,R,19.0,0.0,3.0,\N,\N,\N,0,\N,\N,29.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68694.0,8.0,10.0,0.0,26975.0,20.0,4.0,0.0,VER,Verstappen,red_bull
23821.0,990,817.0,9.0,3,4.0,\N,R,20.0,0.0,1.0,\N,\N,\N,0,\N,\N,10.0,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,68692.0,12.0,8.0,0.0,26975.0,20.0,4.0,0.0,RIC,Ricciardo,red_bull
23822.0,991,817.0,9.0,3,6.0,1,1,1.0,25.0,56.0,1:35:36.380,5736380,55,1,1:35.785,204.871,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68672.0,37.0,4.0,1.0,26965.0,55.0,3.0,1.0,RIC,Ricciardo,red_bull
23823.0,991,822.0,131.0,77,3.0,2,2,2.0,18.0,56.0,+8.894,5745274,50,6,1:36.987,202.332,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68676.0,40.0,3.0,0.0,26964.0,85.0,1.0,0.0,BOT,Bottas,mercedes
23824.0,991,8.0,6.0,7,2.0,3,3,3.0,15.0,56.0,+9.637,5746017,48,3,1:36.456,203.446,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68671.0,30.0,5.0,0.0,26963.0,84.0,2.0,2.0,RAI,Räikkönen,ferrari
23825.0,991,1.0,131.0,44,4.0,4,4,4.0,12.0,56.0,+16.985,5753365,20,4,1:36.878,202.559,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68670.0,45.0,2.0,0.0,26964.0,85.0,1.0,0.0,HAM,Hamilton,mercedes
23826.0,991,830.0,9.0,33,5.0,5,5,5.0,10.0,56.0,+20.436,5756816,50,2,1:36.206,203.974,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68674.0,18.0,8.0,0.0,26965.0,55.0,3.0,1.0,VER,Verstappen,red_bull
23827.0,991,807.0,4.0,27,7.0,6,6,6.0,8.0,56.0,+21.052,5757432,56,5,1:36.881,202.553,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68675.0,22.0,7.0,0.0,26967.0,25.0,5.0,0.0,HUL,Hülkenberg,renault
23828.0,991,4.0,1.0,14,13.0,7,7,7.0,6.0,56.0,+30.639,5767019,56,7,1:37.234,201.818,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68673.0,22.0,6.0,0.0,26966.0,28.0,4.0,0.0,ALO,Alonso,mclaren
23829.0,991,20.0,6.0,5,1.0,8,8,8.0,4.0,56.0,+35.286,5771666,24,9,1:37.479,201.311,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68669.0,54.0,1.0,2.0,26963.0,84.0,2.0,2.0,VET,Vettel,ferrari
23830.0,991,832.0,4.0,55,9.0,9,9,9.0,2.0,56.0,+35.763,5772143,54,11,1:37.754,200.744,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68678.0,3.0,12.0,0.0,26967.0,25.0,5.0,0.0,SAI,Sainz,renault
23831.0,991,825.0,210.0,20,11.0,10,10,10.0,1.0,56.0,+39.594,5775974,54,14,1:38.152,199.930,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68685.0,11.0,10.0,0.0,26972.0,11.0,7.0,0.0,MAG,Magnussen,haas
23832.0,991,839.0,10.0,31,12.0,11,11,11.0,0.0,56.0,+44.050,5780430,47,12,1:37.985,200.271,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68680.0,1.0,14.0,0.0,26968.0,1.0,9.0,0.0,OCO,Ocon,force_india
23833.0,991,815.0,10.0,11,8.0,12,12,12.0,0.0,56.0,+44.725,5781105,54,10,1:37.673,200.911,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68679.0,0.0,15.0,0.0,26968.0,1.0,9.0,0.0,PER,Pérez,force_india
23834.0,991,838.0,1.0,2,14.0,13,13,13.0,0.0,56.0,+49.373,5785753,54,13,1:38.137,199.961,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68677.0,6.0,11.0,0.0,26966.0,28.0,4.0,0.0,VAN,Vandoorne,mclaren
23835.0,991,840.0,3.0,18,18.0,14,14,14.0,0.0,56.0,+55.490,5791870,54,17,1:38.500,199.224,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68682.0,0.0,18.0,0.0,26970.0,0.0,10.0,0.0,STR,Stroll,williams
23836.0,991,845.0,3.0,35,16.0,15,15,15.0,0.0,56.0,+58.241,5794621,47,18,1:38.624,198.973,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68688.0,0.0,19.0,0.0,26970.0,0.0,10.0,0.0,SIR,Sirotkin,williams
23837.0,991,828.0,15.0,9,20.0,16,16,16.0,0.0,56.0,+1:02.604,5798984,52,16,1:38.386,199.455,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68687.0,2.0,13.0,0.0,26969.0,2.0,8.0,0.0,ERI,Ericsson,sauber
23838.0,991,154.0,210.0,8,10.0,17,17,17.0,0.0,56.0,+1:05.296,5801676,51,8,1:37.410,201.453,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68684.0,0.0,17.0,0.0,26972.0,11.0,7.0,0.0,GRO,Grosjean,haas
23839.0,991,842.0,5.0,10,17.0,18,18,18.0,0.0,56.0,+1:06.330,5802710,54,15,1:38.367,199.493,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68686.0,12.0,9.0,0.0,26971.0,12.0,6.0,0.0,GAS,Gasly,toro_rosso
23840.0,991,844.0,15.0,16,19.0,19,19,19.0,0.0,56.0,+1:22.575,5818955,23,19,1:38.808,198.603,1.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68681.0,0.0,16.0,0.0,26969.0,2.0,8.0,0.0,LEC,Leclerc,sauber
23841.0,991,843.0,5.0,28,15.0,20,20,20.0,0.0,51.0,\N,\N,50,20,1:39.376,197.468,130.0,2018,3,17,Chinese Grand Prix,2018-04-15,06:10:00,68683.0,0.0,20.0,0.0,26971.0,12.0,6.0,0.0,HAR,Hartley,toro_rosso
23842.0,992,1.0,131.0,44,2.0,1,1,1.0,25.0,51.0,1:43:44.291,6224291,35,2,1:45.412,205.012,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68710.0,70.0,1.0,1.0,26984.0,110.0,2.0,1.0,HAM,Hamilton,mercedes
23843.0,992,8.0,6.0,7,6.0,2,2,2.0,18.0,51.0,+2.460,6226751,50,7,1:46.523,202.874,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68711.0,48.0,3.0,0.0,26983.0,114.0,1.0,2.0,RAI,Räikkönen,ferrari
23844.0,992,815.0,10.0,11,8.0,3,3,3.0,15.0,51.0,+4.024,6228315,51,6,1:46.206,203.480,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68719.0,15.0,9.0,0.0,26988.0,16.0,6.0,0.0,PER,Pérez,force_india
23845.0,992,20.0,6.0,5,1.0,4,4,4.0,12.0,51.0,+5.329,6229620,38,4,1:45.530,204.783,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68709.0,66.0,2.0,2.0,26983.0,114.0,1.0,2.0,VET,Vettel,ferrari
23846.0,992,832.0,4.0,55,9.0,5,5,5.0,10.0,51.0,+7.515,6231806,50,9,1:46.856,202.242,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68718.0,13.0,10.0,0.0,26987.0,35.0,5.0,0.0,SAI,Sainz,renault
23847.0,992,844.0,15.0,16,13.0,6,6,6.0,8.0,51.0,+9.158,6233449,31,11,1:47.403,201.212,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68721.0,8.0,13.0,0.0,26989.0,10.0,9.0,0.0,LEC,Leclerc,sauber
23848.0,992,4.0,1.0,14,12.0,7,7,7.0,6.0,51.0,+10.931,6235222,32,12,1:47.449,201.126,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68713.0,28.0,6.0,0.0,26986.0,36.0,4.0,0.0,ALO,Alonso,mclaren
23849.0,992,840.0,3.0,18,10.0,8,8,8.0,4.0,51.0,+12.546,6236837,50,8,1:46.815,202.319,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68722.0,4.0,15.0,0.0,26990.0,4.0,10.0,0.0,STR,Stroll,williams
23850.0,992,838.0,1.0,2,16.0,9,9,9.0,2.0,51.0,+14.152,6238443,50,13,1:47.666,200.720,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68717.0,8.0,14.0,0.0,26986.0,36.0,4.0,0.0,VAN,Vandoorne,mclaren
23851.0,992,843.0,5.0,28,19.0,10,10,10.0,1.0,51.0,+18.030,6242321,51,17,1:48.288,199.567,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68723.0,1.0,18.0,0.0,26991.0,13.0,7.0,0.0,HAR,Hartley,toro_rosso
23852.0,992,828.0,15.0,9,18.0,11,11,11.0,0.0,51.0,+18.512,6242803,51,14,1:47.925,200.239,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68727.0,2.0,16.0,0.0,26989.0,10.0,9.0,0.0,ERI,Ericsson,sauber
23853.0,992,842.0,5.0,10,17.0,12,12,12.0,0.0,51.0,+24.720,6249011,38,15,1:48.035,200.035,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68726.0,12.0,11.0,0.0,26991.0,13.0,7.0,0.0,GAS,Gasly,toro_rosso
23854.0,992,825.0,210.0,20,15.0,13,13,13.0,0.0,51.0,+40.663,6264954,35,16,1:48.155,199.813,1.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68725.0,11.0,12.0,0.0,26992.0,11.0,8.0,0.0,MAG,Magnussen,haas
23855.0,992,822.0,131.0,77,3.0,\N,R,14.0,0.0,48.0,\N,\N,37,1,1:45.149,205.525,29.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68716.0,40.0,4.0,0.0,26984.0,110.0,2.0,1.0,BOT,Bottas,mercedes
23856.0,992,154.0,210.0,8,20.0,\N,R,15.0,0.0,42.0,\N,\N,34,10,1:46.880,202.196,3.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68724.0,0.0,19.0,0.0,26992.0,11.0,8.0,0.0,GRO,Grosjean,haas
23857.0,992,830.0,9.0,33,5.0,\N,R,16.0,0.0,39.0,\N,\N,31,5,1:45.771,204.316,4.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68714.0,18.0,8.0,0.0,26985.0,55.0,3.0,1.0,VER,Verstappen,red_bull
23858.0,992,817.0,9.0,3,4.0,\N,R,17.0,0.0,39.0,\N,\N,34,3,1:45.419,204.999,4.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68712.0,37.0,5.0,1.0,26985.0,55.0,3.0,1.0,RIC,Ricciardo,red_bull
23859.0,992,807.0,4.0,27,14.0,\N,R,18.0,0.0,10.0,\N,\N,10,18,1:48.867,198.506,3.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68715.0,22.0,7.0,0.0,26987.0,35.0,5.0,0.0,HUL,Hülkenberg,renault
23860.0,992,839.0,10.0,31,7.0,\N,R,19.0,0.0,0.0,\N,\N,\N,0,\N,\N,4.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68720.0,1.0,17.0,0.0,26988.0,16.0,6.0,0.0,OCO,Ocon,force_india
23861.0,992,845.0,3.0,35,11.0,\N,R,20.0,0.0,0.0,\N,\N,\N,0,\N,\N,4.0,2018,4,73,Azerbaijan Grand Prix,2018-04-29,12:10:00,68728.0,0.0,20.0,0.0,26990.0,4.0,10.0,0.0,SIR,Sirotkin,williams
23862.0,993,1.0,131.0,44,1.0,1,1,1.0,25.0,66.0,1:35:29.972,5729972,64,3,1:19.133,211.770,1.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68730.0,95.0,1.0,2.0,26994.0,153.0,1.0,2.0,HAM,Hamilton,mercedes
23863.0,993,822.0,131.0,77,2.0,2,2,2.0,18.0,66.0,+20.593,5750565,56,5,1:19.478,210.850,1.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68736.0,58.0,3.0,0.0,26994.0,153.0,1.0,2.0,BOT,Bottas,mercedes
23864.0,993,830.0,9.0,33,5.0,3,3,3.0,15.0,66.0,+26.873,5756845,62,4,1:19.422,210.999,1.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68734.0,33.0,6.0,0.0,26995.0,80.0,3.0,1.0,VER,Verstappen,red_bull
23865.0,993,20.0,6.0,5,3.0,4,4,4.0,12.0,66.0,+27.584,5757556,61,2,1:19.128,211.783,1.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68729.0,78.0,2.0,2.0,26993.0,126.0,2.0,2.0,VET,Vettel,ferrari
23866.0,993,817.0,9.0,3,6.0,5,5,5.0,10.0,66.0,+50.058,5780030,61,1,1:18.441,213.638,1.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68732.0,47.0,5.0,1.0,26995.0,80.0,3.0,1.0,RIC,Ricciardo,red_bull
23867.0,993,825.0,210.0,20,7.0,6,6,6.0,8.0,65.0,\N,\N,64,6,1:20.246,208.832,11.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68745.0,19.0,9.0,0.0,27002.0,19.0,6.0,0.0,MAG,Magnussen,haas
23868.0,993,832.0,4.0,55,9.0,7,7,7.0,6.0,65.0,\N,\N,61,9,1:21.324,206.064,11.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68738.0,19.0,10.0,0.0,26997.0,41.0,4.0,0.0,SAI,Sainz,renault
23869.0,993,4.0,1.0,14,8.0,8,8,8.0,4.0,65.0,\N,\N,64,7,1:20.727,207.588,11.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68733.0,32.0,7.0,0.0,26996.0,40.0,5.0,0.0,ALO,Alonso,mclaren
23870.0,993,815.0,10.0,11,15.0,9,9,9.0,2.0,64.0,\N,\N,43,8,1:21.128,206.562,12.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68739.0,17.0,11.0,0.0,26998.0,18.0,7.0,0.0,PER,Pérez,force_india
23871.0,993,844.0,15.0,16,14.0,10,10,10.0,1.0,64.0,\N,\N,51,14,1:22.122,204.062,12.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68741.0,9.0,13.0,0.0,26999.0,11.0,9.0,0.0,LEC,Leclerc,sauber
23872.0,993,840.0,3.0,18,18.0,11,11,11.0,0.0,64.0,\N,\N,60,12,1:22.095,204.129,12.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68742.0,4.0,15.0,0.0,27000.0,4.0,10.0,0.0,STR,Stroll,williams
23873.0,993,843.0,5.0,28,20.0,12,12,12.0,0.0,64.0,\N,\N,63,10,1:21.439,205.773,12.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68743.0,1.0,18.0,0.0,27001.0,13.0,8.0,0.0,HAR,Hartley,toro_rosso
23874.0,993,828.0,15.0,9,17.0,13,13,13.0,0.0,64.0,\N,\N,50,15,1:22.487,203.159,12.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68747.0,2.0,16.0,0.0,26999.0,11.0,9.0,0.0,ERI,Ericsson,sauber
23875.0,993,845.0,3.0,35,19.0,14,14,14.0,0.0,63.0,\N,\N,57,17,1:22.680,202.685,13.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68748.0,0.0,20.0,0.0,27000.0,4.0,10.0,0.0,SIR,Sirotkin,williams
23876.0,993,838.0,1.0,2,11.0,\N,R,15.0,0.0,45.0,\N,\N,38,16,1:22.594,202.896,6.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68737.0,8.0,14.0,0.0,26996.0,40.0,5.0,0.0,VAN,Vandoorne,mclaren
23877.0,993,839.0,10.0,31,13.0,\N,R,16.0,0.0,38.0,\N,\N,36,13,1:22.117,204.074,44.0,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,68740.0,1.0,17.0,0.0,26998.0,18.0,7.0,0.0,OCO,Ocon,force_india
